Installs,Category,Size,Type,Content Rating,Genres
500+,GAME,20M,Free,Everyone,Racing
50+,PERSONALIZATION,3.4M,Free,Everyone,Personalization
500+,TOOLS,2.5M,Free,Everyone,Tools
10+,FAMILY,32M,Free,Everyone,Casual
100+,BUSINESS,5.8M,Free,Everyone,Business
50+,PRODUCTIVITY,18M,Free,Teen,Productivity
50+,COMMUNICATION,20M,Free,Everyone,Communication
100+,LIFESTYLE,32M,Free,Everyone,Lifestyle
500+,VIDEO_PLAYERS,6.9M,Free,Everyone,Video Players & Editors
"1,000+",FAMILY,12M,Free,Everyone,Entertainment
50+,PRODUCTIVITY,17M,Free,Teen,Productivity
"500,000+",TOOLS,592k,Free,Everyone,Tools
"10,000+",SPORTS,50M,Paid,Everyone,Sports
"100,000+",FAMILY,19M,Free,Everyone,Entertainment
50+,BUSINESS,55M,Free,Everyone,Business
"1,000+",FAMILY,1.0M,Paid,Everyone,Education
"1,000+",BUSINESS,2.0M,Free,Everyone,Business
5+,BUSINESS,7.5M,Free,Everyone,Business
50+,BUSINESS,16M,Free,Everyone,Business
0+,BUSINESS,10M,Free,Everyone,Business
"100,000,000+",PHOTOGRAPHY,Varies with device,Free,Everyone,Photography
"1,000,000+",PRODUCTIVITY,Varies with device,Free,Everyone,Productivity
"50,000+",GAME,1.1M,Free,Everyone,Card
"100,000+",GAME,81M,Paid,Everyone 10+,Music
100+,FAMILY,15M,Free,Everyone,Education
"5,000+",FINANCE,13M,Free,Everyone,Finance
"5,000,000+",GAME,20M,Free,Everyone,Music
500+,NEWS_AND_MAGAZINES,7.1M,Free,Everyone,News & Magazines
"1,000+",LIFESTYLE,4.5M,Free,Everyone,Lifestyle
100+,PERSONALIZATION,1.3M,Free,Everyone,Personalization
"10,000+",FINANCE,10M,Free,Everyone,Finance
100+,TOOLS,29M,Free,Everyone,Tools
"1,000+",MAPS_AND_NAVIGATION,749k,Free,Everyone,Maps & Navigation
"1,000+",FINANCE,20M,Free,Everyone,Finance
100+,COMMUNICATION,8.1M,Free,Everyone,Communication
100+,COMMUNICATION,3.8M,Free,Everyone,Communication
"50,000+",FAMILY,1.6M,Free,Everyone,Entertainment
"1,000+",MEDICAL,6.1M,Free,Everyone,Medical
"5,000+",SHOPPING,4.9M,Free,Everyone,Shopping
100+,NEWS_AND_MAGAZINES,Varies with device,Free,Everyone,News & Magazines
100+,MEDICAL,20M,Free,Everyone 10+,Medical
100+,FINANCE,15M,Free,Everyone,Finance
100+,LIFESTYLE,9.3M,Free,Everyone,Lifestyle
10+,FAMILY,12M,Free,Everyone,Entertainment
10+,NEWS_AND_MAGAZINES,3.9M,Free,Everyone,News & Magazines
"1,000,000+",GAME,61M,Free,Teen,Card
500+,SHOPPING,5.8M,Free,Everyone,Shopping
5+,BUSINESS,5.0M,Free,Everyone,Business
100+,NEWS_AND_MAGAZINES,4.4M,Free,Everyone,News & Magazines
"1,000,000+",PRODUCTIVITY,Varies with device,Free,Everyone,Productivity
100+,BUSINESS,642k,Free,Everyone,Business
10+,HEALTH_AND_FITNESS,9.4M,Free,Everyone 10+,Health & Fitness
10+,BOOKS_AND_REFERENCE,3.3M,Free,Everyone,Books & Reference
"10,000,000+",PRODUCTIVITY,Varies with device,Free,Everyone,Productivity
"1,000,000+",FAMILY,6.4M,Free,Everyone,Education
"5,000+",FINANCE,4.0M,Free,Everyone,Finance
"1,000,000+",FAMILY,46M,Free,Everyone 10+,Strategy
5+,BOOKS_AND_REFERENCE,12M,Free,Everyone,Books & Reference
"100,000+",FAMILY,30M,Free,Everyone,Education
"500,000+",GAME,Varies with device,Free,Everyone 10+,Racing
"10,000+",MAPS_AND_NAVIGATION,1.4M,Free,Everyone,Maps & Navigation
"10,000+",SOCIAL,15M,Free,Everyone 10+,Social
"10,000+",SHOPPING,1.8M,Free,Everyone,Shopping
"1,000,000+",FAMILY,19M,Free,Teen,Role Playing
"10,000,000+",PHOTOGRAPHY,Varies with device,Free,Everyone,Photography
"100,000+",FINANCE,12M,Free,Everyone,Finance
"10,000+",TRAVEL_AND_LOCAL,21M,Free,Everyone,Travel & Local
"10,000+",FOOD_AND_DRINK,25M,Free,Everyone,Food & Drink
"1,000+",LIFESTYLE,3.4M,Free,Everyone,Lifestyle
"1,000,000+",TOOLS,8.7M,Free,Everyone,Tools
"10,000+",HOUSE_AND_HOME,19M,Free,Everyone,House & Home
"10,000+",SHOPPING,9.8M,Free,Everyone,Shopping
"500,000+",SHOPPING,18M,Free,Everyone,Shopping
"100,000+",LIFESTYLE,18M,Free,Everyone,Lifestyle
"100,000+",FAMILY,15M,Free,Teen,Entertainment
10+,BOOKS_AND_REFERENCE,17M,Paid,Everyone,Books & Reference
"1,000,000+",MAPS_AND_NAVIGATION,43M,Free,Everyone,Maps & Navigation
10+,BOOKS_AND_REFERENCE,9.3M,Paid,Everyone,Books & Reference
10+,BOOKS_AND_REFERENCE,11M,Paid,Everyone,Books & Reference
"1,000+",VIDEO_PLAYERS,2.0M,Paid,Everyone,Video Players & Editors
"50,000+",SOCIAL,2.2M,Free,Mature 17+,Social
"50,000+",LIFESTYLE,4.4M,Free,Teen,Lifestyle
"50,000+",HOUSE_AND_HOME,5.4M,Free,Everyone,House & Home
10+,BOOKS_AND_REFERENCE,12M,Paid,Everyone,Books & Reference
5+,BOOKS_AND_REFERENCE,1.4M,Free,Everyone,Books & Reference
10+,COMMUNICATION,17M,Free,Everyone,Communication
"1,000+",SOCIAL,881k,Free,Everyone,Social
"1,000+",TOOLS,3.3M,Paid,Everyone,Tools
1+,BOOKS_AND_REFERENCE,17M,Paid,Everyone,Books & Reference
5+,BOOKS_AND_REFERENCE,13M,Paid,Everyone,Books & Reference
"10,000+",TOOLS,7.3M,Free,Everyone,Tools
"100,000+",WEATHER,23M,Free,Everyone,Weather
10+,PERSONALIZATION,12M,Free,Teen,Personalization
"1,000+",COMMUNICATION,72k,Free,Everyone,Communication
"100,000+",NEWS_AND_MAGAZINES,Varies with device,Free,Everyone,News & Magazines
100+,PHOTOGRAPHY,2.2M,Free,Everyone,Photography
"100,000+",SHOPPING,Varies with device,Free,Everyone,Shopping
10+,TOOLS,3.5M,Free,Everyone,Tools
500+,BOOKS_AND_REFERENCE,18M,Free,Everyone,Books & Reference
10+,BOOKS_AND_REFERENCE,8.6M,Paid,Everyone,Books & Reference
"5,000+",MAPS_AND_NAVIGATION,4.8M,Free,Everyone,Maps & Navigation
500+,FAMILY,7.3M,Free,Everyone,Entertainment
"100,000+",HEALTH_AND_FITNESS,13M,Paid,Everyone,Health & Fitness
100+,PRODUCTIVITY,5.3M,Free,Everyone,Productivity
"10,000+",SPORTS,6.2M,Free,Everyone,Sports
"500,000+",TOOLS,656k,Free,Everyone,Tools
"1,000,000+",WEATHER,5.0M,Free,Everyone,Weather
"1,000+",LIFESTYLE,601k,Free,Everyone,Lifestyle
"10,000+",SPORTS,8.3M,Free,Everyone,Sports
"100,000+",FAMILY,Varies with device,Paid,Everyone,Puzzle
"10,000,000+",GAME,73M,Free,Teen,Arcade
"5,000,000+",FAMILY,7.4M,Free,Teen,Entertainment
"10,000,000+",PHOTOGRAPHY,22M,Free,Everyone,Photography
"50,000,000+",TOOLS,26M,Free,Everyone,Tools
"10,000+",FAMILY,14M,Paid,Everyone,Education;Education
"5,000,000+",TOOLS,7.3M,Free,Everyone,Tools
"1,000,000+",TOOLS,3.1M,Free,Everyone,Tools
"5,000,000+",TOOLS,11M,Free,Everyone,Tools
"10,000,000+",TOOLS,Varies with device,Free,Everyone,Tools
"1,000,000+",FAMILY,12M,Free,Mature 17+,Entertainment
"10,000,000+",FAMILY,13M,Free,Teen,Entertainment
"1,000,000+",SPORTS,33M,Free,Everyone,Sports
"5,000,000+",PHOTOGRAPHY,Varies with device,Free,Everyone,Photography
"10,000,000+",GAME,49M,Free,Everyone,Arcade
"10,000,000+",FAMILY,31M,Free,Everyone 10+,Casual
"10,000,000+",GAME,Varies with device,Free,Teen,Action
"50,000+",GAME,34M,Free,Everyone,Trivia
"10,000,000+",FAMILY,44M,Free,Everyone,Casual
"5,000,000+",PERSONALIZATION,11M,Free,Teen,Personalization
"10,000+",FAMILY,55M,Paid,Everyone,Educational;Pretend Play
"10,000,000+",TOOLS,Varies with device,Free,Everyone,Tools
"10,000,000+",FAMILY,59M,Free,Everyone,Educational;Pretend Play
"10,000,000+",GAME,Varies with device,Free,Everyone 10+,Arcade
"10,000,000+",GAME,60M,Free,Everyone,Arcade
"5,000,000+",GAME,25M,Free,Mature 17+,Adventure
"10,000,000+",GAME,56M,Free,Everyone,Music
"10,000,000+",MAPS_AND_NAVIGATION,20M,Free,Everyone,Maps & Navigation
"50,000+",TOOLS,2.3M,Free,Everyone,Tools
"50,000+",TOOLS,221k,Free,Everyone,Tools
"10,000,000+",TOOLS,1.5M,Free,Everyone,Tools
"5,000,000+",GAME,48M,Free,Teen,Action
"5,000+",LIBRARIES_AND_DEMO,31M,Free,Everyone,Libraries & Demo
"500,000+",MAPS_AND_NAVIGATION,7.5M,Free,Everyone,Maps & Navigation
"5,000+",TOOLS,228k,Free,Everyone,Tools
"1,000+",FAMILY,2.6M,Free,Teen,Entertainment
"10,000+",TOOLS,2.3M,Free,Everyone,Tools
"10,000+",TOOLS,2.8M,Free,Everyone,Tools
"10,000+",NEWS_AND_MAGAZINES,16M,Free,Everyone,News & Magazines
100+,TOOLS,2.2M,Free,Everyone,Tools
500+,PRODUCTIVITY,4.5M,Paid,Everyone,Productivity
50+,TOOLS,33M,Paid,Everyone,Tools
"500,000+",FAMILY,72M,Free,Everyone,Simulation
"1,000+",FAMILY,3.3M,Free,Everyone,Education
"10,000+",TOOLS,6.6M,Free,Everyone,Tools
500+,TOOLS,5.2M,Free,Everyone,Tools
500+,TRAVEL_AND_LOCAL,8.0M,Free,Everyone,Travel & Local
"1,000+",PRODUCTIVITY,108k,Free,Everyone,Productivity
500+,BOOKS_AND_REFERENCE,3.5M,Paid,Everyone,Books & Reference
"10,000+",BOOKS_AND_REFERENCE,11M,Free,Everyone,Books & Reference
"10,000+",MAPS_AND_NAVIGATION,10M,Free,Everyone,Maps & Navigation
"1,000+",BUSINESS,9.4M,Free,Everyone,Business
"1,000+",TRAVEL_AND_LOCAL,10M,Free,Everyone,Travel & Local
"10,000+",TOOLS,Varies with device,Free,Everyone,Tools
10+,TOOLS,940k,Paid,Everyone,Tools
"10,000+",BOOKS_AND_REFERENCE,8.7M,Free,Everyone,Books & Reference
"10,000+",BUSINESS,6.3M,Free,Everyone,Business
"5,000+",TOOLS,4.1M,Free,Everyone,Tools
"5,000+",SOCIAL,37M,Free,Teen,Social
100+,LIFESTYLE,3.2M,Free,Everyone,Lifestyle
"10,000+",TOOLS,11M,Free,Everyone,Tools
10+,BOOKS_AND_REFERENCE,2.6M,Free,Everyone,Books & Reference
"10,000+",MAPS_AND_NAVIGATION,3.0M,Free,Everyone,Maps & Navigation
100+,BUSINESS,14M,Free,Everyone,Business
"100,000+",FAMILY,47M,Free,Everyone,Simulation
10+,PHOTOGRAPHY,2.5M,Paid,Everyone,Photography
"5,000+",TOOLS,2.3M,Free,Everyone,Tools
"1,000+",FAMILY,49M,Free,Everyone,Role Playing
"1,000+",GAME,44M,Free,Everyone 10+,Action
"1,000+",TOOLS,3.0M,Free,Everyone,Tools
100+,PHOTOGRAPHY,2.3M,Free,Everyone,Photography
1+,TOOLS,15M,Paid,Everyone,Tools
"1,000+",MAPS_AND_NAVIGATION,10M,Free,Everyone,Maps & Navigation
"10,000+",TOOLS,7.6M,Free,Teen,Tools
"10,000,000+",FAMILY,59M,Free,Teen,Role Playing
"1,000,000+",COMICS,Varies with device,Free,Teen,Comics
"5,000,000+",GAME,36M,Free,Teen,Action
"10,000,000+",GAME,32M,Free,Teen,Action
"500,000+",FAMILY,9.5M,Free,Mature 17+,Entertainment
"5,000,000+",FAMILY,95M,Free,Everyone,Action;Action & Adventure
"50,000+",FAMILY,5.8M,Paid,Everyone 10+,Adventure;Action & Adventure
"10,000+",GAME,35M,Free,Everyone,Trivia
"10,000,000+",FAMILY,63M,Free,Everyone,Racing;Action & Adventure
"1,000,000+",GAME,9.7M,Free,Everyone 10+,Action
"10,000+",PERSONALIZATION,91M,Free,Everyone,Personalization
"1,000+",SOCIAL,63M,Free,Teen,Social
"5,000,000+",COMICS,Varies with device,Free,Teen,Comics
"1,000+",GAME,3.1M,Free,Everyone,Trivia
"1,000,000+",FAMILY,88M,Free,Everyone,Action;Action & Adventure
"5,000+",COMICS,12M,Free,Everyone,Comics
"50,000,000+",GAME,92M,Free,Teen,Action
100+,FAMILY,4.1M,Free,Everyone,Entertainment
"10,000,000+",GAME,Varies with device,Free,Teen,Adventure
500+,GAME,23M,Free,Everyone,Trivia
"5,000+",BOOKS_AND_REFERENCE,7.2M,Free,Everyone,Books & Reference
"50,000+",TOOLS,6.4M,Free,Unrated,Tools
"1,000+",BOOKS_AND_REFERENCE,3.4M,Free,Everyone,Books & Reference
"5,000,000+",FAMILY,91M,Free,Teen,Role Playing
"1,000+",TOOLS,6.1M,Free,Everyone,Tools
"10,000+",FAMILY,22M,Free,Everyone,Puzzle
"50,000+",MAPS_AND_NAVIGATION,6.9M,Free,Everyone,Maps & Navigation
"10,000,000+",GAME,91M,Free,Teen,Action
"50,000,000+",FAMILY,72M,Free,Everyone 10+,Role Playing
"500,000+",TRAVEL_AND_LOCAL,10M,Free,Everyone,Travel & Local
100+,FAMILY,2.2M,Free,Mature 17+,Entertainment
"5,000+",FAMILY,8.5M,Free,Everyone,Entertainment
"100,000+",NEWS_AND_MAGAZINES,12M,Free,Everyone,News & Magazines
50+,COMICS,21M,Free,Everyone 10+,Comics
"5,000+",FAMILY,11M,Free,Everyone,Education
500+,FAMILY,2.3M,Free,Everyone,Entertainment
500+,PHOTOGRAPHY,16M,Free,Everyone,Photography
50+,TRAVEL_AND_LOCAL,32M,Paid,Everyone,Travel & Local
"1,000+",BOOKS_AND_REFERENCE,17M,Free,Everyone,Books & Reference
"10,000+",MAPS_AND_NAVIGATION,1.3M,Free,Everyone,Maps & Navigation
"5,000+",TRAVEL_AND_LOCAL,18M,Free,Everyone,Travel & Local
"5,000+",TRAVEL_AND_LOCAL,10M,Paid,Everyone,Travel & Local
10+,LIFESTYLE,1.2M,Paid,Everyone,Lifestyle
"5,000+",NEWS_AND_MAGAZINES,8.7M,Free,Everyone 10+,News & Magazines
"10,000,000+",AUTO_AND_VEHICLES,42M,Free,Everyone,Auto & Vehicles
"10,000,000+",COMMUNICATION,Varies with device,Free,Everyone,Communication
"10,000,000+",WEATHER,38M,Free,Everyone,Weather
"5,000,000+",COMMUNICATION,5.3M,Free,Everyone,Communication
"10,000,000+",BOOKS_AND_REFERENCE,Varies with device,Free,Everyone,Books & Reference
"10,000,000+",PHOTOGRAPHY,Varies with device,Free,Everyone,Photography
"5,000,000+",MAPS_AND_NAVIGATION,5.8M,Free,Teen,Maps & Navigation
"1,000,000+",GAME,96M,Free,Everyone,Racing
"10,000,000+",FAMILY,21M,Free,Everyone,Education
"10,000,000+",FAMILY,Varies with device,Free,Everyone,Entertainment
"50,000,000+",TOOLS,10M,Free,Everyone,Tools
"1,000,000+",FAMILY,80M,Free,Everyone,Simulation
"10,000,000+",TOOLS,6.1M,Free,Everyone,Tools
"1,000,000+",GAME,1.5M,Free,Everyone,Word
"10,000,000+",PHOTOGRAPHY,31M,Free,Everyone,Photography
"5,000,000+",FAMILY,26M,Free,Everyone,Simulation
"10,000,000+",COMMUNICATION,20M,Free,Everyone,Communication
"1,000,000+",PERSONALIZATION,2.9M,Free,Everyone,Personalization
"100,000,000+",PHOTOGRAPHY,Varies with device,Free,Everyone,Photography
"50,000,000+",GAME,Varies with device,Free,Everyone,Music
"50,000,000+",GAME,38M,Free,Everyone,Racing
"5,000,000+",FAMILY,36M,Free,Everyone,Puzzle
"50,000,000+",GAME,14M,Free,Everyone,Racing
"10,000,000+",TOOLS,176k,Free,Everyone,Tools
"10,000,000+",GAME,44M,Free,Everyone 10+,Racing
"5,000,000+",FAMILY,82M,Free,Everyone,Simulation
"10,000,000+",GAME,3.3M,Free,Everyone,Board
"10,000,000+",GAME,18M,Free,Teen,Trivia
"100,000+",FAMILY,8.3M,Free,Everyone,Strategy
"1,000+",TOOLS,33k,Free,Everyone,Tools
100+,GAME,14M,Free,Everyone,Board
"10,000,000+",PRODUCTIVITY,Varies with device,Free,Everyone,Productivity
"10,000+",FAMILY,8.3M,Paid,Everyone 10+,Strategy
500+,MAPS_AND_NAVIGATION,9.9M,Free,Everyone,Maps & Navigation
"1,000+",BUSINESS,8.0M,Free,Everyone,Business
"10,000+",PHOTOGRAPHY,1.5M,Free,Everyone,Photography
100+,SPORTS,3.6M,Free,Everyone,Sports
"50,000+",TOOLS,15M,Free,Everyone,Tools
"1,000+",LIFESTYLE,6.7M,Free,Everyone,Lifestyle
10+,PHOTOGRAPHY,663k,Paid,Everyone,Photography
500+,SOCIAL,1.4M,Free,Teen,Social
100+,TOOLS,20M,Free,Everyone,Tools
100+,BUSINESS,6.0M,Free,Everyone,Business
100+,SPORTS,14M,Free,Everyone,Sports
"1,000+",FAMILY,1.5M,Free,Everyone,Entertainment
"1,000+",SOCIAL,2.3M,Free,Everyone,Social
10+,PARENTING,27M,Free,Everyone,Parenting
100+,PRODUCTIVITY,76M,Free,Everyone,Productivity
100+,BUSINESS,15M,Free,Everyone,Business
500+,LIFESTYLE,32M,Free,Everyone,Lifestyle
500+,TOOLS,6.3M,Free,Everyone,Tools
"10,000+",FINANCE,24M,Free,Everyone,Finance
100+,FAMILY,1.4M,Free,Everyone,Entertainment
10+,TOOLS,36M,Free,Everyone,Tools
"500,000+",MAPS_AND_NAVIGATION,15M,Free,Everyone,Maps & Navigation
50+,BUSINESS,3.0M,Free,Everyone,Business
5+,TOOLS,14M,Free,Everyone,Tools
10+,PRODUCTIVITY,10M,Paid,Everyone,Productivity
"10,000,000+",SOCIAL,15M,Free,Mature 17+,Social
10+,PRODUCTIVITY,5.2M,Paid,Everyone,Productivity
10+,TOOLS,2.9M,Free,Everyone,Tools
100+,TOOLS,3.3M,Paid,Everyone,Tools
100+,NEWS_AND_MAGAZINES,5.7M,Free,Everyone,News & Magazines
"500,000+",TOOLS,36M,Free,Everyone,Tools
"1,000+",BOOKS_AND_REFERENCE,5.7M,Free,Everyone,Books & Reference
5+,BUSINESS,2.9M,Free,Everyone,Business
1+,LIFESTYLE,3.3M,Free,Everyone,Lifestyle
10+,EVENTS,4.5M,Free,Everyone,Events
"5,000,000+",MAPS_AND_NAVIGATION,Varies with device,Free,Everyone,Maps & Navigation
500+,COMMUNICATION,1.6M,Free,Everyone,Communication
100+,PRODUCTIVITY,2.8M,Paid,Everyone,Productivity
"5,000,000+",SHOPPING,Varies with device,Free,Everyone,Shopping
"100,000+",SHOPPING,1.1M,Free,Everyone,Shopping
"10,000+",SHOPPING,4.1M,Paid,Everyone,Shopping
"10,000+",SHOPPING,1.1M,Free,Everyone,Shopping
50+,BUSINESS,6.8M,Paid,Everyone,Business
"1,000+",TOOLS,28M,Free,Everyone,Tools
"1,000,000+",SHOPPING,32M,Free,Everyone,Shopping
"10,000+",VIDEO_PLAYERS,12M,Free,Everyone,Video Players & Editors
"1,000+",TOOLS,22M,Paid,Everyone,Tools
"1,000+",GAME,1.4M,Free,Everyone,Board
"1,000+",SHOPPING,1.2M,Free,Everyone,Shopping
100+,FAMILY,20M,Paid,Everyone,Simulation
"10,000,000+",FAMILY,7.6M,Free,Everyone,Entertainment
500+,VIDEO_PLAYERS,2.9M,Free,Everyone,Video Players & Editors
"10,000+",PRODUCTIVITY,Varies with device,Free,Everyone,Productivity
"10,000+",VIDEO_PLAYERS,2.5M,Free,Everyone,Video Players & Editors
10+,BUSINESS,11M,Paid,Everyone,Business
"1,000+",TOOLS,34M,Free,Everyone,Tools
"1,000,000+",GAME,21M,Free,Everyone,Arcade
500+,TOOLS,4.5M,Free,Everyone,Tools
"10,000+",TRAVEL_AND_LOCAL,22M,Free,Everyone,Travel & Local
"1,000+",PRODUCTIVITY,34k,Free,Everyone,Productivity
100+,HEALTH_AND_FITNESS,14M,Free,Everyone,Health & Fitness
"500,000+",SHOPPING,12M,Free,Everyone,Shopping
100+,COMMUNICATION,Varies with device,Free,Everyone,Communication
100+,SHOPPING,1.3M,Free,Everyone,Shopping
100+,PRODUCTIVITY,3.1M,Free,Everyone,Productivity
"10,000+",TRAVEL_AND_LOCAL,11M,Free,Everyone,Travel & Local
100+,FINANCE,5.9M,Free,Everyone,Finance
10+,LIFESTYLE,3.0M,Free,Everyone,Lifestyle
100+,HEALTH_AND_FITNESS,12M,Free,Everyone,Health & Fitness
10+,SHOPPING,1.1M,Free,Everyone,Shopping
"10,000+",TOOLS,26M,Free,Everyone,Tools
100+,BUSINESS,4.5M,Free,Everyone,Business
"10,000+",NEWS_AND_MAGAZINES,5.9M,Free,Teen,News & Magazines
100+,NEWS_AND_MAGAZINES,5.7M,Free,Everyone,News & Magazines
"10,000,000+",LIFESTYLE,Varies with device,Free,Everyone,Lifestyle
"5,000,000+",SHOPPING,37M,Free,Teen,Shopping
"10,000,000+",GAME,Varies with device,Free,Teen,Casino
"50,000,000+",GAME,77M,Free,Teen,Action
"5,000,000+",GAME,43M,Free,Teen,Action
"100,000+",GAME,20M,Free,Teen,Casino
"1,000+",FAMILY,8.0M,Free,Everyone,Entertainment
"5,000,000+",FAMILY,17M,Free,Everyone,Strategy
"10,000,000+",GAME,10M,Free,Teen,Action
"1,000,000+",FAMILY,34M,Free,Teen,Strategy
"1,000,000+",FAMILY,81M,Free,Everyone 10+,Role Playing
"10,000,000+",GAME,Varies with device,Free,Everyone,Racing
"100,000+",FAMILY,35M,Free,Teen,Strategy
"10,000+",GAME,100M,Free,Everyone,Racing
"50,000+",FAMILY,48M,Free,Teen,Simulation
100+,FAMILY,59M,Free,Everyone,Entertainment
"1,000,000+",FAMILY,Varies with device,Free,Teen,Role Playing
"500,000+",SOCIAL,14M,Free,Mature 17+,Social
"1,000+",FAMILY,10M,Free,Everyone,Entertainment
"1,000,000+",FAMILY,16M,Free,Everyone,Strategy
"10,000+",FAMILY,24M,Free,Everyone,Strategy
"1,000+",LIFESTYLE,2.3M,Free,Everyone,Lifestyle
"5,000,000+",GAME,4.1M,Free,Everyone 10+,Action
"100,000+",FAMILY,28M,Free,Everyone 10+,Role Playing
"500,000+",FAMILY,27M,Free,Teen,Role Playing
"10,000,000+",FAMILY,27M,Free,Everyone,Simulation
"10,000+",NEWS_AND_MAGAZINES,6.7M,Free,Mature 17+,News & Magazines
"5,000,000+",SPORTS,23M,Free,Everyone,Sports
"1,000,000+",FAMILY,Varies with device,Free,Teen,Entertainment
50+,LIFESTYLE,4.9M,Free,Everyone,Lifestyle
"1,000,000+",SPORTS,85M,Free,Everyone,Sports
"100,000+",FAMILY,41M,Free,Everyone,Strategy
"10,000,000+",GAME,14M,Free,Everyone 10+,Action
"100,000+",FAMILY,94M,Free,Everyone,Role Playing
"100,000+",FAMILY,45M,Free,Everyone,Simulation
"1,000+",BOOKS_AND_REFERENCE,942k,Free,Everyone,Books & Reference
"10,000,000+",GAME,26M,Free,Teen,Casino
"10,000,000+",FAMILY,99M,Free,Everyone 10+,Role Playing
"1,000+",PERSONALIZATION,5.9M,Free,Everyone,Personalization
100+,BUSINESS,36M,Free,Everyone,Business
"10,000,000+",GAME,52M,Free,Teen,Card
"1,000,000+",GAME,63M,Free,Everyone,Arcade
"1,000,000+",FAMILY,26M,Free,Everyone 10+,Role Playing
"100,000,000+",FAMILY,Varies with device,Free,Everyone,Education;Education
"10,000,000+",SOCIAL,35M,Free,Everyone,Social
"50,000,000+",TOOLS,Varies with device,Free,Everyone,Tools
"10,000,000+",SOCIAL,5.4M,Free,Everyone,Social
"10,000,000+",FAMILY,53M,Free,Mature 17+,Entertainment
"500,000+",HEALTH_AND_FITNESS,4.0M,Free,Everyone,Health & Fitness
"100,000,000+",SPORTS,51M,Free,Everyone,Sports
"10,000,000+",PHOTOGRAPHY,20M,Free,Everyone,Photography
"100,000+",GAME,39M,Free,Teen,Action
"5,000,000+",PHOTOGRAPHY,5.0M,Free,Everyone,Photography
"500,000+",PHOTOGRAPHY,5.7M,Paid,Everyone,Photography
"10,000,000+",COMMUNICATION,29M,Free,Everyone,Communication
"10,000,000+",FAMILY,87M,Free,Everyone,Casual;Pretend Play
"100,000,000+",TOOLS,7.1M,Free,Everyone,Tools
"1,000,000+",GAME,61M,Free,Everyone 10+,Arcade
"50,000,000+",PHOTOGRAPHY,Varies with device,Free,Everyone,Photography
"10,000,000+",SHOPPING,30M,Free,Everyone,Shopping
"50,000,000+",GAME,52M,Free,Everyone 10+,Action
"10,000,000+",GAME,44M,Free,Everyone 10+,Action
"100,000,000+",PRODUCTIVITY,Varies with device,Free,Everyone,Productivity
"10,000,000+",VIDEO_PLAYERS,4.6M,Free,Everyone,Video Players & Editors
"10,000,000+",GAME,90M,Free,Everyone 10+,Arcade
"5,000,000+",SOCIAL,Varies with device,Free,Mature 17+,Social
"10,000,000+",VIDEO_PLAYERS,91M,Free,Everyone,Video Players & Editors
"10,000,000+",FAMILY,30M,Free,Everyone,Simulation
"1,000,000+",FAMILY,20M,Free,Everyone,Simulation
"100,000+",FAMILY,28M,Free,Everyone,Entertainment
"100,000+",TOOLS,16M,Free,Everyone,Tools
"100,000+",TOOLS,16M,Free,Everyone,Tools
"1,000,000+",FAMILY,7.9M,Free,Everyone,Entertainment
"1,000+",FAMILY,57M,Free,Everyone,Education
"1,000+",FAMILY,16M,Free,Everyone,Education
"1,000+",FAMILY,25M,Free,Everyone,Education
"50,000+",GAME,34M,Free,Everyone,Trivia
"1,000+",FAMILY,29M,Free,Everyone,Books & Reference;Education
"5,000+",BOOKS_AND_REFERENCE,87M,Free,Everyone,Books & Reference
"10,000+",GAME,38M,Free,Everyone,Arcade
"10,000+",FAMILY,18M,Free,Everyone,Education
"100,000+",SPORTS,19M,Free,Everyone,Sports
"1,000+",TRAVEL_AND_LOCAL,70M,Free,Everyone,Travel & Local
"10,000+",SPORTS,3.3M,Free,Everyone,Sports
"50,000+",SPORTS,14M,Free,Everyone,Sports
"10,000+",FAMILY,66M,Free,Everyone,Education
"1,000+",SPORTS,4.3M,Paid,Everyone,Sports
"100,000+",FAMILY,48M,Free,Everyone,Education
500+,BUSINESS,31M,Free,Everyone,Business
"1,000,000+",PRODUCTIVITY,3.3M,Free,Everyone,Productivity
"50,000+",FAMILY,25M,Free,Everyone,Education
"100,000+",SOCIAL,11M,Free,Mature 17+,Social
"1,000+",LIFESTYLE,17M,Free,Everyone,Lifestyle
1+,PERSONALIZATION,16M,Paid,Everyone,Personalization
100+,FAMILY,3.5M,Free,Everyone,Entertainment
"50,000+",FAMILY,33M,Free,Everyone,Education
"10,000+",LIFESTYLE,6.4M,Free,Everyone,Lifestyle
